"501","378","I kanot","","","Solig sommardag vid Haiko strand. I en vit kanot i förgrunden paddlar en ung dam — Annie Edelfelt — i ljusgul kjol, blå blus och blå mössa med röd tofs. I bakgrunden till höger ytterligare två kanoter och några segelbåtar, till vänster en skogbevuxen udde. På himmeln lätta moln. Akvarell. 47 x 56. Signerad på kanotens för A. Edelfelt. 1886.","","","","","13005"
"502","379","Annie Edelfelt i kanot, studie","","","En ung dam i mörkblå dräkt med blå mössa och långa, blå sidenvantar paddlande i en vit kanot. 32 x 41. Målad på Haiko sommaren 1886.","","Olja på trä","","","13005"
"503","380","Vid Haiko båtbrygga, studie","","","I en vit roddbåt vid en brygga sitter konstnärens syster Annie i skär klänning. I bakgrunden grönt lövverk. Starkt solsken. 43,6 x 28,8. Målad sannolikt 1886.","","Akvarell","","","13005"
"504","382","Augusti","","","Skördescen från Haiko. På en solbelyst strandäng vandrar en barhuvad flicka bärande en räfsa på axeln och ett matknyte i handen samt åtföljd av en gosse med en väska och en plåtflaska. På en åker längre bort två gossar och två gummor, de senare med räfsor. I bakgrunden till vänster en vik, till höger skog. Starkt solsken. 73 x 57. Signerad A. Edelfelt 1886.","","","Edelfelts utställning i Helsingfors i oktober–november 1886; »Exposition Internationale de peinture et de sculpture» i Galerie Georges Petit, i Paris i maj–juni 1887, N:o 25.","13683","13005"
"505","383","Flicka med räfsa, studie till ""Augusti""","","","Skisserad studie av en ung, blond bondflicka i fullt solsken bärande en räfsa på högra axeln. Bröstbild i fas åt vänster. På ansiktet rödaktiga reflexer från en ljusröd duk över axlarna. Neutral bakgrund i gröngult. 41 x 32. Målad sommaren 1886.","","Olja på trä","","","13005"
"506","384","Syende flicka","","","Studie från konstnärens trädgård på Haiko en solig sommardag. I förgrunden sitter, halft beskuggad, en ung, syende flicka, knäfigur i hitvänd profil åt höger. Skisserad bakgrund. Höjdformat. Målad på Haiko i juli–aug. 1886.Kompositionsstudie i skissboken A II 1517: 12 i Ateneum.","","","Edelfelts utställning i Helsingfors i oktober–november 1886.","","13005"
"507","386","Timmerflotte","","","Strandmotiv från Haiko med flytande stockar i solsken. Till vänster en skogbevuxen udde, i bakgrunden till höger en öppen, gråblå fjärd. 36 x 59. Signerad A. Edelfelt 86. Målad på Haiko i juli–aug. 1886.","","","Edelfelts utställning i Helsingforsi  oktober–november 1886; ""Exposition Internationale de peinture et de sculpture"" i Galerie Georges Petit, i Paris i maj–juni 1887, N:o 27 (""Train de bois""); Minnesutställningen 1910, N:o 42.","13683;13754","13005"
"508","388","Flickor bindande kransar","","","Skisserad studie. På en bänk i den solbelysta trädgården på Haiko sitter konstnärens systrar bindande kransar, Annie Edelfelt till vänster i ljusbrunt och Berta Edelfelt till höger i ljusblått och rött. I förgrunden längst till höger en trädstam. I bakgrunden skissaktigt antydda fruktträd. 48,5 x 68. Målad omkring 1886.","","","Minnesutställningen 1910, N:o 66; Edelfelt-utställningen i Ateneum 1927.","","13005"
"509","389","Skeppsbyggare","","","Strandmotiv från Haiko, avbildad i del I, färgplansch V. 135 x 95. Signerad A. Edelfelt 1886. Målad på Haiko i augusti–september 1886 på beställning av konsthandlaren Bulla i Paris för Roland Knoedler i New York.Kompositionsstudier i blyerts i Ateneum, A II 1312–13.","","","Edelfelts utställning i Helsingfors i oktober—november 1886; Cercle de l’Union artistique, i Paris i februari 1887.","13057;13157;13165;13180;13200;13260","13005"
"510","390","Ung dam med parasoll","","","Strandmotiv från Haiko. Påbörjad på Haiko sommaren 1886 och fullbordad i Paris i december samma år. Såld till Förenta Staterna (Helsingfors Dagblad 27. I.1887).","","","","13022","13005"
"511","391","Dam med solfjäder","","","Studiehuvud av en ung, skrattande dam med blå ögon och mörkbrunt hår. Över axlarna en ljusblå schal med guldbruna ränder. I den icke synliga högra handen en japansk solfjäder med fåglar m. m. i lila och blått. Bröstbild i fas åt höger. Neutral fond i guldbrunt, gult och lila. Höjdformat, ca 65 x 55. Signerad A. Edelfelt (årtal?). Målad i Helsingfors 1886.","","","","","13005"
"512","393","Porträtt av Senatorn, friherre Samuel Werner von Troil (1833–1900)","","","En medelålders man, sittande vid ett skrivbord. Knäfigur i fas åt vänster. I högra handen en penna, den vänstra vilar på den mörkbruna stolens armstöd. Svart dräkt. På bordet en karta över Åbo stad med mattröda fält samt handlingar inbundna i blått. Gråbrun vägg i bakgrunden med en tavla till vänster, återgivande Åbo domkyrka. 130x103. Signerad A. Edelfelt 1886. Målat på beställning av Stadsfullmäktige i Åbo.Studier i skissboken A II 1517: 12 i Ateneum.","","","","13109",""
"513","397","Dam som skriver brev (La réponse)","","","En ung, svarthårig, yppig dam i ljus, lilafärgad klänning sitter skrivande vid ett mörkt bord med gula blommor i en svart vas; halvfigur i fas åt vänster. I vänstra handen ett öppnat, blågrått kuvert, genom vilket dagsljuset faller. I bakgrunden en avdelningsskärm i grågult. 28,5 x 37. Signerad A. Edelfelt. 1887. Måladi Paris januari 1887 och såld för 1500 franc åt Goupil & Cie, Paris.","","Olja på trä","Cercle de l'Union artistique, Paris i februari 1887.","13200;13206;13241;13260;13420","13144;13173;13179"
"514","398","Bellman sjunger sista gången för sina vänner","","","Studie till en icke utförd målning i anslutning till Bellmans sång ""Låtom oss dö såsom vi levat i musik"". I en interiör i eldsken äro fem personer samlade kring ett bord med en punschbål. De lyssnar till Bellman, som avtärd sitter längst till vänster sjungande till luta. 27 x 42. Målad sannolikt i januari–februari 1887.I brev daterat i Paris fastlagstisdagen 1883 (Resor o. Intryck, sid. 228), skriver Edelfelt att han efter den 15 mars skall ""ta itu med Bellman"", i Friska Vindar 1904 ingår en reproduktion av en detaljstudie i tusch till en av figurerna, daterad 1885, och den 1 februari 1887 (Liv o. Arbete, sid. 161) skriver Edelfelt att han ""arbetat duktigt sista veckan, t. o. m. om aftnarna, då jag hållit på med Bellman. Om fredag skall jag börja på med den egentliga definitiva akvarellen"". I Topelius-rummet i Hertonäs museum finnesen studie till en av åhörarna – identisk med etsningen N:o 24 från 1904 – en sittande gammal man lutad mot ett bord med vänstra handen vid hakan, tuschteckning, signerad ""En åhörare, studie för en komposition 'Bellmans sista sång'. Den 14 januari 1888. Albert Edelfelt"". Ännu i mars 1905 planerade Edelfelt att utföra denna komposition såsom en stor porträttgrupp (H:fors Posten 24. III. 1905). Jfr även Hfors Dagbl. 21. I. 1887.Två kompositionsutkast från ca 1904—05 i skissbok A II 1517: 33 i Ateneum.","","Akvarellerad oeh laverad tuschteckning","","13203;13204;13273;13274","13144;13179"
"515","","","","Illustration i brev","","Dagnans porträtt av Edelfelt.","","","13259",""
"516","","","","Teckning","","Utförd för Charles Baude i februari 1887.","","","13271",""
"517","305","Flicka med blommor","","","Vid ett solbelyst bord sitter en ung flicka i blå och vit 1700-talsklänning med vit tygmössa på det mörkbruna håret; halvfigur i halv fas åt vänster. Hon betraktar småleende några blommor, som hon håller i vänstra handen. I den högra en ljusröd kamelia. På bordet står en blomsterbukett. Fonden i ljusblått, rosa och ljusgrönt. Färgen starkt bleknad och i synnerhet till vänster mycket skadad. Pastell på papper, uppfodrat på duk. 82 x 60. Signerad A. Edelfelt -84. Jfr replik från 1885, katalog nummer 350.Förvärvad från konstnären i oktober 1884 av överste Hugo Standertskjöld; testamenterad av denne 1931 till Konstsamlingarna i Ateneum, Helsingfors.","","","Edelfelts utställning i Helsingforsi  mars 1885; Finska konstutställningen i Helsingfors i september–oktober 1885, N:o 63 a; Minnesutställningen 1910, N:o 49.","13299",""
"518","","","","Illustration i brev","","Planer för ny ateljébyggnad i Haiko.","","","13301",""
"519","409","Porträtt av Grevinnan Augusta Lewenhaupt, f. Wirsén (1851–1939)","","","Sittande ung dam i en ljus, blommig, djupt urringad 1700-talsklänning med spetskrage; knäfigur i fas åt höger. I vänstra handen en solfjäder, den högra armen vilar på en stolkarm, över vilken en pälskappa är lagd. I bakgrunden en japansk skärm samt en vas med blommor. 150 x 81. Signerad A. Edelfelt. 1887. Målad i Paris våren 1887.Studier i skissboken A II 1517: 21 i Ateneum.","","Pastell","""Exposition Internationale de peinture et de sculpture"" i Galerie Georges Petit, Paris maj–juni 1887, N:o 28; Paris-Salongen 1888; Edelfelts utställning i Stockholm i februari–mars 1892.","13341;13342;13351;13352;13354;13355;13356;13385;13388;13389;13390;13401;13402;13403;13426;13430;13431;13432;13433;13434;13435;13437;13465;13506;13510;13526;13637;13638;13683;13707;13734;13762;14120;14121;14122;13379;13418","13397"
"520","410","Porträttstudie av Grevinnan Augusta Lewenhaupt, f. Wirsén.","","","Sittande ung dam i lilafärgad 1700-talsklänning med en solfjäder i vänstra handen. Knäfigur i fas åt höger. Fond i grått och gulbrunt.  24 x1 8,5. Målad i Paris i mars 1887.","","Olja på trä","","","13351;13355"
"521","411","Porträttstudie av Grevinnan Augusta Lewenhaupt, f. Wirsén","","","I en soffa sitter en ung dam, knäfigur i fas åt höger; lilafärgad, djupt dekolleterad balklänning, högt uppsatt, brunt hår, en solfjäder i vänstra handen. Fondvägg i ljusbrunt och rödlila. Brett målad skiss. 24x19. Målad i Paris i mars 1887.Testamenterad 1935 av fröknarna Annie och Berta Edelfelt till Konstsamlingarna i Ateneum, Helsingfors.","","Olja på trä","","","13351;13355"
"522","401","Porträtt av M:me Elisabeth Marti, f. Grosjean","","","Bröstbild av en ung dam med långsmalt huvud, uppsatt hår ochåtsittande blus. Målat i Paris mars 1887.Studier i blyerts i Ateneum (30,3 x 22,1, inv. n:o A II 1304) och i privat ägo (29 x 21,3, med hög krage och en ros vid vänstra axeln).",""," Pastell","","13465;13466;13467;13482;13486;13488;13498;13499;13509;13510;13511;13532;13581;13639",""
"523","","Sketches in Finland","","","""Diverse illustrationer"", Hintze s. 248–249:Arton illustrationer i träsnitt i Harper’s New Monthly Magazine, Februari 1891, s. 330–353, med text av Edelfelt (väsentligt beskuren av tidskriftens redaktion).1. Utsikt över Haikofjärden (akvarell från 1887, Kat. ,N:o 428).2. Insjölandskap från Punkaharju (akvarell från 1887, Kat. N:o 418).3. Hamnbild från Helsingfors med ryska katedralen i bakgrunden, pennteckning i tusch.4. På havet (oljemåln. från 1883, Kat. N:o 242).5. Interiör från en bondstuga i svenska Finland, pennteckning i tusch, signerad A. Edelfelt.6. Vinterdag i fiskhamnen i Helsingfors (akvarell från 1888, Kat. N:o 436).7. Strandbodarna och domkyrkan i Borgå (akvarell från 1888, Kat. N:o 466).8 Elli Jäppinen vid spiseln (oljemålning från 1887, Kat. N:o 421).9. Elli Jäppinens två söner återvända från höbärgningen, pennteckning i tusch, signerad A. Edelfelt.10. Finsk bondgård, lavering.11. Rutta, en skönhet från Ruokolaks, sittande halvfigur, blyerts eller tusch.12. Gammal bondkvinna i Ruokolaksdräkt, pennteckning i tusch, signerad A. Edelfelt.13. Bondpojke med näverskor och näverkont, signerad A. Edelfelt.14. Vid kyrkstranden i Ruokolaks (oljemålning från 1887, Kat. N:o 422).15. På kyrkogården i Ruokolaks, laverad tuschteckning signerad A. Edelfelt (avbildad i Finland i 19:de seklet, s. 73).16. Bonde från Harakka, bröstbild, blyerts, signerad A. Edelfelt.17. Finsk bonde slöjdande en selbåge, blyerts, signerad A. Edelfelt.18. Olofsborg, pennteckning i tusch, signerad A. Edelfelt (avbildad i Finland i 19:de seklet, sid. 207).N:ris 8—18 utfördes på uppdrag av Harper’s Magazine under en resa i östra Finland i juli 1887 och utställdes på Finska Konstnärernas utställning 1891 (andra upphängningen, se Finland 7. 2.1891). Samtliga arton illustrationer jämte Edelfelts text i sammandrag ingår i Ny Illustrerad Tidning 1891, N:ris 32—35.","Som framgår av Hintzes förteckning över illustrationerna har nummer 1, 2, 4, 6, 7, 8 och 14 också lett till verk som har fått egna nummer i Hintzes konstverksregister. Enligt detta register ska också en av Edelfelt i tuschteckning utförd reproduktion av målningen nr 387 Borgå, vy av Borgå i starkt solsken, sett från Näsebacken, målad sensommaren 1886, ha ingått i serien Sketches in Finland.  ","","","13504",""
"524","450","Porträtt av Officeren Daniel Grosjean","","","Sittande officer i 30-års åldern, halvfigur. ""Med ena handen håller han om sabelfästet och tittar med sitt ärliga, litet runda rödblonda ansikte mot åskådaren"". Bakåtstruket hår och långa, spetsiga mustascher. (Liv o. arbete, sid. 209). Ca 60 x 50. Målat i juli 1888 i Montbéliard.Tre kompositionsstudier i blyerts i Ateneum, skissbok A II 1517: 15, en av dem dat. 10 juli 88.","","Olja","Paris-Salongen 1889, N:o 954.","13533;13639;14140;14264;14288;14350;14351;14358;14366;14400;14430;14438;14437;14458;14470;14471",""
"525","444","Skiss till ""Horatius och Lydia""","","","På en marmorbänk i en solig blomsterträdgård sitter en ung, svarthårig romersk kvinna i vit dräkt med armarna på bänkens ryggstöd. Till höger bakom bänken står Horatius lutande sig ned över henne. Till vänster ett blånande strandlandskap från Medelhavet. 67 x 69. Målad i Paris i april 1886 (efter denna skiss beställdes den slutliga kompositionen av Bulla-Knoedler).","","","","12594;12597","12412;12421"
"526","445","Lydia","","","Studie till »Horatius och Lydia». På en marmorbänk sitter en ung romersk kvinna i vit dräkt med händerna vilande i knäet. Helfigur vänd åt vänster. 28 x 23. Signerad A. Edelfelt. Målad sannolikt i Paris våren 1886.","","Akvarell","","","12412;12421"
"527","","","","Porträtt av fröken Lyon / Subercaseaux","","","","","13605;13606;14219;14289;14375",""
"528","423","Kvinnor utanför Ruokolaks kyrka","","","På en gräsbevuxen, solbelyst backe med en grå kyrkmur i bakgrunden sitta tre bondkvinnor i ljusa, karelska folkdräkter i vitt, gråblått, grått och rött samt en fjärde i grå jacka, rutig, röd kjol och röd huvudduk och med ett vitt knyte i famnen. De två äldsta kvinnorna längst till vänster äro inbegripna i ett livligt samtal, till vilket de två övriga lyssna, den ena med ett försmädligt uttryck, den andra halft frånvarande. I bakgrunden till höger allmogekvinnor och flickor i vita hucklen. Kolorit i vitt, ljusgrått ljusgrönt och rött. 131 x 159. Signerad: Edelfelt 87. Målad på Haiko sensommaren 1887 efter studier från Ruokolaks utförda juli samma år. Kvinnorna i förgrunden äro målade efter modeller från Haiko. Överlämnad åt Finska Staten för 4,000 mk enligt en beställning i samband med Finska konstutställningen i Helsingfors sommaren 1885.Förstudier i skissboken A II 1517: 16 samt A III 2028: 295.","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Det här verket har kommit till som ett resultat av den resan. Under sin resa och vistelsen i Immola by i Ruokolaks socken i juli 1887 lade Edelfelt också grunden till andra verk med Ruokolaksmotiv:  ""Hannonhaudon emäntä"" (Karelsk bondvärdinna), Hintze nr 420; Elli Jäppinen vid spiseln, Hintze nr 421; Vid Ruokolaks kyrkstrand, Hintze nr 422Edelfelt kommenterar i brev till Alexandra Edelfelt den 8 februari 1888 att Walter och Lina Runeberg inte kommenterade verket då de såg det, och att deras nationalkänsla troligen sårades av ""den där gumman med händerna"", av de slitna och av arbete märkta händerna. Av kommentaren att döma hade frågan diskuterats redan tidigare.   ","","F. Kfg. utställning hösten 1887, N:o 17; Paris-Salongen 1888; Nordiska konst- ock industriutställningen i Köpenhamn 1888; Världsutställningen i Paris 1889; Ryska konstakademins utställning i S:t Petersburg 1896, N:o 82; Konst- och industriutställningen i Stockholm sommaren 1897, N:o 1463; Finl. konstutst. i Riga 1902; Edelfelts utställning i Galerie Schulte, Berlin nov.–dec. 1903; Internationell konstutställning i Budapest 1907; Minnesutställning 1910, N:o 62; Baltiska utställningen i Malmö 1914; Finl. konstutställning i Liljevalchs Konsthall, Stockholm 1916, N:o 39; Finl. konstutställning i Moskva o. Riga 1934–1935; Finl. konstutställning i Tyskland 1935, N:o 47; Finl. konstutställning i Milano–Rom 1937, N:o 26.","13657;13737;13745;13783;13845;13846;14061;14116;14117;14118;14120;14121;14122;14136;14137;14185;14254;14311;14330;14331;14869;15081;12599",""
"529","400","Paris i snö","","","Utsikt från konstnärens ateljé i Paris över snöhöljda gator och tak en solig vinterdag. I förgrunden går en trädplanterad gata snett inåt bilddjupet med ett hustak längst till höger, i bakgrunden rykande skorstenar under en kallblå, klar himmel. Solsken från höger med blå skuggor på snön. 46 x 37. Signerad A. Edelfelt Paris 1887. Målad vårvintern (sannolikt i mitten av mars) 1887.","","Olja på trä","Exposition Internationale de peinture et de sculpture i Galerie Georges Petit, Paris maj–juni 1887, N:o 29; F. Kfg. utställning i Helsingfors hösten 1887, N:o 20 (pris 500 mk); Edelfelts utställning i Stockholm febr.–mars 1892; Minnesutställning 1910, N:o 65 a.","13683;13754;14330;13379",""
"530","611","Porträtt av Generalkonsulinnan Holmblad","","","En dam sittande i en salong iklädd lilafärgad klänning; genom en halvöppen dörr ser man in i en matsal. Naturlig storlek. Ca 127 x 100.Målat på beställning i Köpenhamn i slutet av april och början av maj 1892 för 2200 kr.","","Pastell","","13699;13729",""
"531","420","""Hannonhaudon emäntä"". (Karelsk bondvärdinna)","","","En äldre kvinna i folkdräkt med vitt huvuddok, vitt liv och röd-vit-blårandigt förkläde. Stående helfigur i helfas. Dagm: 44 x 25. Signerad ""A. Edelfelt. Hannonhaudon Emäntä. Immolan kylä"".Målad i Ruokolaks i juli 1887.","","Gouache","","","13782"
"532","421","Elli Jäppinen vid spiseln","","","Interiör från en bondstuga. Vid en öppen spisel står en medelålders kvinna i vit blus och vitt huckle; en kaffepanna i handen. Halvfigur i halv fas åt höger. 27,5 x 26,5. Signerad A. Edelfelt ""Elli"".Målad i Immola by i Ruokolaks juli 1887.","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Det här verket har kommit till som ett resultat av den resan. Under sin resa och vistelsen i Immola by i Ruokolaks socken i juli 1887 lade Edelfelt också grunden till andra verk med Ruokolaksmotiv:  ""Hannonhaudon emäntä"" (Karelsk bondvärdinna), Hintze nr 420; Vid Ruokolaks kyrkstrand, Hintze nr 422; Kvinnor utanför Ruokolaks kyrka, Hintze nr 423. Bland teckningarna som reproducerades i Harper's Magazine fanns flera från Ruokolaks, se Sketches in Finland i konstverkstabellen för fullständig förteckning. Elli Jäppinen var en självlärd massös och botare som gjorde sig berömd med denna förmåga i Helsingfors, S:t Petersburg och Moskva. Edelfelt återkom till Elli Jäppinen som modell också senare och gjorde gravyrer 1902 (etsning med torrnål).","","","13504","13782"
"533","434","Sömmerskor","","","I en enkel, ljus interiör i grått och brunt sitta två unga, svartklädda, syende kvinnor vid ett fönster till höger, genom vilket man ser ett disigt vinterlandskap från Broholmen med låga trähus. På fönsterbrädet en blomma i kruka; på det ljusa bordet och på en stol i förgrunden längst till höger ligga vita, i blått skiftande linnekläder. Oljemålning i litet breddformat. Signerad A. Edelfelt 1887. Målad i Edelfelts ateljé i ""Janssonska villan"" på Broholmen i Helsingfors i november–december 1887.Förstudie i skissboken A II 1517: 24 i Ateneum.","","Olja","Konstnärsgillets julutställning i Helsingfors 1887; Cercle de l’Union artistique, Paris febr. 1888; III Internationale Kunstausstellung, München1888, N:o 920; Edelfelts utställning i Helsingfors jan.–febr.1889.","13844;13900;13949;14060;14021",""
"534","427","Trädgårdsparti från Haiko","","","Impressionistisk studie av ett trädgårdsmotiv en solig sommardag. I förgrunden en gräsmatta, till höger en liten tårpil, i bakgrunden till vänster ett hörn av konstnärens vitmålade villa. 31,5 x 41. Målad på Haiko sommaren 1887.",""," Olja på trä","","","13844"
"535","447","Mandolinspelerska (Mandolinata)","den Sinebrychoffska","","På en brun bänk i det fria sitter en ung, mörkhårig mandolinspelerska i Louis XV-klänning av ljusgrått siden och med trekantig, gul hatt med blekröd rosett; helfigur (utan fötter) i fas åt vänster. I bakgrunden en ljus, rosaskiftande vägg. Dagmått: 90 x 66. Signerad A. Edelfelt 1888. Målad i Paris i maj 1888 på beställning av kommerserådet Paul Sinebrychoff, men icke godkänd av beställaren.En pennteckning av modellen – M:lle Alda – och varierande kompositionsutkast i skissboken A II 1517: 32 i Ateneum.","","Pastell på papper, uppfodrat på duk","Finska Konstföreningens utställning hösten 1888, N:o 33 (pris2,0 mk); Minnesutställning 1910, N:o 68; Konstnärsgillets jubileumsutställning 1924, N:o 73.","13867;13896;14252;14271;14323;14329;14418","13903"
"536","","","","Porträtt av hertiginnan de Morny","","Porträttbeställning som inte blev av våren 1888. Förmedlare var den svenska diplomatfrun, grevinnan Augusta Lewenhaupt. ","","","13866;13867;13868;13874;13868;13874;13898;13950",""
"537","","","","Porträtt av Vicomtesse Benedetti","","Porträttbeställning som inte blev av våren 1888. Förmedlare var den svenska diplomatfrun, grevinnan Augusta Lewenhaupt. ","","","13866;13867;13874;13950",""
"538","437","Konstnärens hustru","","","Ung, sittande dam i grått med röd garnityr i hatten; knäfigur i hel fas. 40 x 28,6. Anteckning på frånsidan: Ellan 1888.","","Akvarell","Utställning av Edelfelts studier och utkast i Stenmans konstsalong 1920 samt i Svensk-Franska Konstgalleriet i Stockholm samma år.","13897","13868"
"539","438","Konstnärens hustru i promenaddräkt","","","Sittande knäfigur i grå promenaddräkt med gråbrun pälsboa och hög, spetsig hatt. Figuren i fas åt vänster, huvudet i fas åt höger. Ljus, gråblå bakgrund. Dagmått: 21 x 13,5.Målad sannolikt 1888 (jfr Kat. n:o 437).","","Akvarell","","13897","13868"
"540","","","","Akvarell från Edelfelts hem i Paris","","Målad för Alexandra Edelfelt i februari 1888 för att berätta hur Edelfelt och Ellan de la Chapelle inrett sitt första hem i Paris.","","","13883",""
"541","440","Porträtt av Författaren Eusebio Blasco (1844–1903)","","","En medelålders man iklädd ""den spanska kappan"", ""en mycket spansk typ – gulblek, utmärglad, med stora, olycksbådande svarta ögon och spetsigt svart skägg"". Ca 80 x 60. Målat i Paris mars 1888.","","","III Internationale Kunstausstellung, München juni 1888, N:o 921; Världsutställning i Paris 1889.","13905;14021;14060;15081",""
"542","441","Två läsande flickor","","","Målad i Paris våren 1888 och sannolikt såld till New York (Liv o. Arbete, sid. 192 o. 194). Jfr Kat. N:o 458a.","","","","13948;13924;13972;14021;14028;14060",""
"543","446","Porträtt av Skriftställaren René Vallery-Radot","","","Vid ett skrivbord sitter en mörkklädd man i 30-års åldern, knäfigur i fas åt vänster, sysselsatt med att skära upp en bok. Till vänster en bokhylla, till höger hänger ett porträtt av Louis Pasteur. 65 x 55. Signerad A. Edelfelt 1888. Målat i Paris april–maj 1888 på beställning av Louis Pasteur.Fyra kompositionsstudier i varierande poser, med minutiöst utformade huvuden, i Ateneum.","","","","14082;14094;14095;14097;14112;14149;14214;14187;14224;14295;14296;14306;14315;14323;14327;14354;14380;14381;14403;14024",""
"544","","","","Illustration i brev","","Två teckningar av ""finare sommarhattar"" åt Annie och Berta Edelfelt","","","14107",""
"545","323","Porträtt av Författaren Karl A. Tavaststjerna","","","Bröstbild i profil åt höger av en i eldsken läsande man. Pastell (något skadad). 42,5 x 25,7. Signerad ""K. A. T.stjerna. A. Edelfelt 1885"". Målat i Helsingfors i början av 1885.","","Pastell","Edelfelts utställning i Helsingfors mars 1885; Finska Konstutställningen i Helsingfors aug.–okt. 1885, N:o 67; Finska Konstnärernas utställning 1898, N:o 256.","14108",""
"546","525","Porträtt av gossen Lyon","","","Interiörbild. En leende, mörkhårig gosse i svart kolt, knäbyxor och blankläderskor, helfigur i halv fas åt vänster, står lutad mot ett bord med tennsoldater. Vänstra armen vilar mot bordskanten. I bakgrunden till vänster en stol vid ett fönster med ljusa gardiner, genom vilket klart solljus faller in i rummet. Höjdformat. Signerat A. Edelfelt 1890. Målat i Paris januari–mars 1890 på beställning av Bankiren Lyon, Santiago, Chile.Varierande kompositonsutkast och studier i skissbok A II 1517: 17 i Ateneum.","","","","15332;15333;15369;15451;15464;15466;15468;15483;15469;15522;15528;15532;15538;15567;15603;15618;15666;15685;15686","14219;15245;15262;15281;15314"
"547","448","Porträtt av M:me Marie Louise Vallery- Radot, f. Pasteur","","","Sittande, mörkhårig dam i 30-årsåldern i ljus klänning; halvfigur i fas åt höger. Över högra armen en lätt, ljus schal. I bakgrunden till vänster ett ljust draperi. 60 x 50. Signerad A. Edelfelt 1888.Målat i Paris juni 1888, fullbordat våren 1889.Förstudie, huvud, i skissboken A II 1517: 15 i Ateneum.","","Pastell","","14251;14271;14296;14306;14323;14327;14354;14380;14386;14403",""
"548","","","","Illustration i brev","","Soldatorkester från rekonstruktionen av Bastiljen före 1789.","","","14279",""
"549","","","","Illustration i brev","","teatersällskap från rekonstruktionen av Bastiljen före 1789.","","","14279",""
"550","596","Porträtt av M:me J. J. Grancher","","","""Ett elegant Louis XV porträtt i helfigur ehuru halvnaturlig storlek. Hon sitter i sin fina salong vid en grå rikt skulpterad marmorkamin, på en liten Louis XV soffa med röd- och gula blommor, bakom några konstsaker bl. a. en silverstaty av Henrik IV; själv är hon i dekolleterad balklädning, écru atlas med spetsar . . . och tar just av sig en vit sortie de bal med strutsfjädrar. Hennes grå och pudrade hår och allt det ljusa låter de svarta vänliga ögonen komma till sin fulla rätt."" (Middagshöjd, sid. 55). Huvudet fjorton cm högt (Middagshöjd, sid. 57).Målat i M:me G:s salong i Paris juni–aug. 1891 för 5000 franc.","","","Exposition Intemational i Galerie Georges Petit, Paris 1891; Société Nationale des Beaux-Arts 1892.","14289;14375",""
"551","","","","Porträtt av J. J. Grancher","","","","","14289;14375",""
"552","485","Porträtt av Zacharias Topelius","","","I ett rum med utsikt över ett soligt vinterlandskap till vänster och med en Runebergs medaljong över en brun byrå med böcker till höger sitter en äldre gråhårsman i svart långrock och vit kravatt; knäfigur i fas åt vänster. I högra handen en bok med Helsingfors universitets pärmexlibris, den vänstra i byxfickan. 131 X 103. Signerat A. Edelfelt 1889. Målat i Helsingfors december 1888–januari 1889 på beställning av Helsingfors universitet. För den ursprungliga studien satt Topelius modell i Hotel Wilhelmsbad invid Kaisaniemi park. Målningen visar honom i föryngrad gestalt. Skrivtyget på bordet under fönstret är målat efter en studie av Anna Wengberg. Duken skadad till vänster (fönstret) samt omkr. 1920 restaurerad av Eero Järnefelt.","","","Edelfelts utst. i Helsingfors febr. 1889; Världsutst. i Paris 1889; F. Kfg. portr. utst. 1893, N:o 200; Minnesutst. 1910, N:o 74; Utst. av Hfors univ. portr. saml. i Helsingfors 1931, No 16 a.","14289;15081",""
"553","","","Skiss från Vuoksen","","","Skänkt av Edelfelt åt Marie Vallery-Radot och Louis Pasteur i juni 1888.","","","14314",""
"554","","","","Studie","","Möjligen utställd i Köpenhamn våren–sommaren 1888.","","","14330",""
"555","","","","Kejsarens beställning","","","","","14342;14375;14376;14414",""
"556","","","","Porträtt av Madame de Lurcy","","","","","14375",""
