"2126","Johnsson har återvänt från överste Alexander Leuhusens läger i Danmark tillbaka till Granbäck; han kom med ett brev från tante Iden (Adelaide) Leuhusen, vilket Edelfelt vidarebefordrar till Alexandra Edelfelt; doktor Eljert Mobeck som har tänkt åka till Köpenhamn, fick en inbjudan till Granbäck, för att lindra saknaden efter sin fru, Emilie Mobeck, som befinner sig på annan ort halva sommaren. ","7","27"
"2127","Doktor Eljert Mobeck hade dagen förut bjudit 15 personer på middag på hotellet efter att ha förlorat ett vad med en apotekare (Carl Falk); Mobeck har bett Edelfelt måla apotekarens porträtt; Edelfelt förundrar sig över att doktor Mobeck på fyra år kunnat trolla fram ett Eden i sin trädgård; Edelfelt har för Morbror Gustaf Brandts räkning tänkt rita av det viktigaste i trädgården.","7","28"
"2128","Edelfelt möter stor vänlighet på grund av att Alexandra Edelfelt har varit där tidigare; tante Iden (Adelaide) Leuhusen presenterade honom för friherrinnan Wilhelmina Munck.","7","29"
"2129","Beträffande språkfrågan har man här ""temmeligen reda på finska förhållanden"".","7","31"
"2131","Ett besök hos landshövding Carl Ekström på Ryhof fick skjutas upp då Prins Oscar, hertigen av Östergötland, tillsammans med hertiginnan Sofia anlände till Jönköping; hertigen påminner om arkitekt Axel Loenbom och är inte lika imponerande som kungen (Karl XV).","8","4"
"2132","Efter att prinsen rest iväg, troligen till Sofiero, åkte Edelfelts sällskap till landshövding Carl Ekström på Ryhof; från det vackra Ryhof har man utsikt över Roxsjön, Lillsjön, Jönköping och bakom alltsammans den lugna, ståtliga Vettern; förutom landshövdingsparet Carl och Hildegard Ekström, samt deras omtalat vackra dotter Ellen som påminner om Louise Granlund, träffade Edelfelt fruns bror uppsalastudenten Carl Boheman, guvernanten mamsell Berg och häradshövding Carl Forssell; det blev en uppsluppen kväll, där man isynnerhet drev med mamsell Bergs svärmeri för tyska språket, dagbok skrev hon emellertid på engelska; student Boheman rekommenderade språket sanskrit, förhörde Edelfelt om Helsingfors och bjöd denne söka upp honom i Uppsala (ett erbjudande Edelfelt också fått av studerande Rydbeck); Edelfelt sjöng motvilligt finska visor; sällskapet skall träffas igen på Torpa hos Odencrantz.","8","5"
"2133","Vägen in till staden är den mest lämpliga för promenader av alla slag; på alla sidor fanns trevliga ställen, Källbo, Eklundshof, Djupadal, Haraldsbo, för att inte tala om det namnlösa ställe där kapten Bernt Bergman bor; kaptenen är det stora samtalsämnet i trakten sedan denne gift sig med en 73-årig ungmö, mamsell Christina Witthoff; de fick lov att åka till Köpenhamn för att viga sig; kaptenens nybyggda veranda kallade doktor Mobeck ""Snufvan"", då folk antar att kaptenen önskar att hans nyvigda hustru där förkyler sig och dör, för att lämna honom med arvet på 100 000 riksdaler.","8","7"
"2134","Med Gustaf Leuhusen gjorde Edelfelt en promenad till villa Skuggan för att träffa en artist, eller blivande sådan vid namn Georg Pauli, elev vid akademin, son till den förmögna parfymören, apotekaren August Pauli; villan bjöd på ett konstverk med sin utsikt över Jönköping; Edelfelt och unge herr Pauli kom överens om att följande dag åka till Tubbarp för att göra skisser tillsammans; Pauli skulle också presentera honom för Janne Höckerts släktingar; på vägen hem möttes Gustaf och Edelfelt vid Haraldsbo av det övriga sällskapet från Granbäck som var ute på kvällspromenad.","8","8"
"2135","P.S. Följande dag ger Edelfelt sin första omgång tvätt till Britta.","8","15"
"2136","En annan vandring med vackra vyer, företog Edelfelt med informator Wahlström och pojkarna Leuhusen, till kyrkan på söndagen; i kyrkan hade han sett ""den vackraste flickan"" i Jönköping, mamsell Modigh, prosten Carl Gustaf Modighs dotter; även tante Adelaide Leuhusen tycker om flickans utseende; en underbart högtidlig och vacker känsla infann sig då Edelfelt gick ut i det leende landskapet med tonerna från utgångspsalmen ljudande i portgården.","8","9"
"2137","På hemvägen passerade de greve Anton Wrangels gods Björneberg.","8","10"
"2138","Edelfelt har blivit bekant med en finländare, lektor Gunnar Adolf Säve, som är lärare i Jönköping; denne kände till Edelfelt dels tack vare Alexandra Edelfelt; Säve frågade Edelfelt om gemensamma bekanta, Alexander Decker, Kisileffs, Hugo Sirén, och Carl Federley.","8","11"
"2139","Tante Adelaide Leuhusen och farbror Alexander Leuhusen är ledsna över att Edelfelt inte har teckningar med sig; de hade gärna velat se porträttet av Tajta (Fredrika Snygg); det är för problematiskt att be Alexandra Edelfelt sända porträttet då hon inte befinner sig i Helsingfors.","8","12"
"2140","Edelfelt har målat några skisser av naturen; målarfliten har fått lida då de många intrycken och nya trakterna har pockat på hans uppmärksamhet.","8","13"
"2141","Edelfelt har tänkt skriva några ord till Ellen, och håller därför brevet kort; han, liksom baron Alexander Leuhusen, tante Adelaide Leuhusen och pojkarna Leuhusen, hälsar till Alexandra Edelfelt och de andra på Kiala.","8","14"
"2142","Edelfelt har i brev från Alexandra Edelfelt fått veta att systern Ellen är krasslig, ""bröstet krånglar"", och passar på att sända ett brev med doktor Eljert Mobeck.","9","2"
"2143","Även Tajta (Fredrika Snygg) ligger sjuk.","9","3"
"2144","Tante Adelaide Leuhusen var glad över brevet hon fått från Alexandra Edelfelt och hoppas snart få ett nytt brev med svar på frågorna hon ställde i brevet som fanns inslutet i Edelfelts första brev från Granbäck. ","9","4"
"2145","Edelfelt har tecknat ett litet lyckat porträtt av tante Adelaide Leuhusen.","9","6"
"2146","Edelfelt har ägnat dagen åt att försöka göra ett liknande porträtt av doktor Mobeck, som inte kunnat sitta stilla.","9","7"
"2147","Edelfelt har funderat på borgmästare Calle Holms vänliga förslag och antar anbudet att kopiera [porträttet av general, greve C. J, Adlercreutz som hänger] på Gripsholm; enligt baron Alexander Leuhusen bör det gå att utverka tillstånd från Gripsholm genom att kontakta intendenten – Ekenstam tror Edelfelt han heter; hans Sverigevistelse förlängs i så fall med några veckor.","9","9"
"2148","Edelfelt har av borgmästare Calle Holm fått i uppdrag att i Stockholm köpa statyetter; på Gustafsbergs utställning såg Edelfelt ""den allra vackraste"" ""Amor och Psyche""; Johan Sergels liggande ""Faun"" har inte blivit gjuten på Gustafsberg; däremot såg han Carl Gustaf Qvarnströms ""Fiskargosse"" och Frithjof Kellbergs ""Gosse och faun""; då han återvänder till Stockholm skulle han försöka få Thorvaldsens ""Amor och Psyche"" återförenade i himlen; Edelfelt ber morbror Gustaf Brandt informera borgmästaren om hans planer.","9","10"
"2149","En ångbåt som kommer från Visingsö och Gränna passerar utanför Edelfelts fönster; kvällsvarden väntar, så Edelfelt måste sluta; han hoppas att Alexandra Edelfelt inte oroar sig för mycket över Ellen Edelfelts hälsa.","9","11"
"2150","Edelfelt, Baron Alexander och Tante Adelaide Leuhusen, samt Doktor Eljert Mobeck sänder hälsningar till Alexandra Edelfelt och de andra på Kiala.","9","12"
"2151","Edelfelt har varit hos Odencrantz på Torpa, häradshövding Hartvig Odencrantz och äldste sonen Tor Odencrantz och dottern Gertrud Odencrantz var inte på plats; tante Adelaide Leuhusen bad Edelfelt uppträda med samma sånger som en tidigare kväll; den rampfeber Edelfelt drabbades av anser tante Iden (Adelaide) och farbror Alexander Leuhusen onödig att gräma sig över; med undantag för denna ""malheure"", sångfadäsen, hade Edelfelt roligt på Torpa, som är ett ovanligt angenämt hem; fru Margareta Odencrantz gör ett gott intryck; landshövdingskan Hildegard Ekström bad Edelfelt stanna kvar i staden över vintern för att se Jönköpings omtalade skönheter samlade, hon bjöd honom också att på nytt besöka Ryhof; ungdomarna, fröknarna Ellen Ekström och Ellen Odencrantz, samt studenterna Carl Boheman och Henning Odencrantz, pikade mamsell Berg för hennes svaghet för herr John Landegren, ""herr Jonas""; Boheman, som inte är ""stockholmare för ros skull"", var med sitt ordrytteri ytterst skicklig att på alla upptänkliga sätt väva in herr Jonas i samtalet; bland de övriga gästerna fanns Walléens, Faxes och löjtnant Axelson, och alla är bjudna till Granbäck ett par dagar senare.","10","3"
"2152","Herr Henning Odencrantz på Torpa förefaller vara en hyperestetiker.","10","4"
"2154","Troligen är det Jonas Castréns förtjänst att man hos Odencrantz har förvånande väl reda på finska förhållanden i språkfrågan.","10","5"
"2155","Edelfelt beskriver friherre och friherrinnan Leuhusen; tante Adelaide Leuhusen är lättroad, tack vare Alexandra Edelfelt möts Edelfelt av en vänlighet som gör honom ovanligt hemmastadd; friherrre Alexander Leuhusen har berättat roliga historier om lägret vid Hald, dit han kommenderats av kung Karl XV som utländsk officer, andra kom från Köpenhamn, Berndorf o.s.v.; friherren var bjuden till middag vid hovet, hos krigsminister Wolfgang Haffner, Lave Beck-Friis och general Paul Scharffenberg; han berättade om fältherren, general Ernst Wilster, som var så liten till växten att soldater måste bära fram en soffa att stiga på varje gång denne skulle upp på hästryggen.","10","7"
"2156","Edelfelt har tillsammans med farbror Leuhusen ridit till Dunke Hallar för att se soldater exercera med att skjuta mål; kompaniet under kapten Fredrik Kugelbergs ledning bestod av både unga svenska soldater, ""söner till krigare som blödde på Leipzigs slätter Lützens kullar"", och gamla fredliga krigsmän som påminde om korpral Lorentz Mollberg.","10","8"
"2157","Edelfelt var ute med unge herr Georg Pauli en hel dag för att göra studier; denne är ännu ""just intet framstående"", men bedömmer med myndig ton allt som hör konsten till, vilket roade tante Adelaide Leuhusen.","10","9"
"2158","Georg Pauli berättade om den nordiska konst- och industriexpositionen i Köpenhamn, där greve Georg von Rosens tavla ""Erik den fjortonde undertecknar en dödsdom"" liksom i Stockholm skall ha väckt uppseende och Georg von Rosen omtalas som Sveriges mest lovande konstnär.","10","10"
"2159","Farbror Alexander Leuhusen har rått Edelfelt att besöka Kinnekulle och Trollhättan före han reser; Edelfelt är inte säker på att hans ekonomiska situation tillåter en sådan utflykt, i synnerhet då han inte får försumma det planerade besöket i Uppsala; farbror Leuhusen har lovat skriva till intendent Fredrik Ekenstierna på Gripsholm, för att Edelfelt skall få tillåtelse att måla på slottet.","10","11"
"2160","Edelfelt har funderat på att avporträttera Gustaf Leuhusen, men har ingen duk att måla på; Gustafs bestämda drag borde inte ""bli svåra att träffa""; Mannes ansikte är inte lämpat för målning, medan Reinhold och Fredrik är för unga.","10","12"
"2161","Edelfelt såg fram emot Alexandra Edelfelts brev och hälsar till alla på Kiala, liksom alla stora och små på Granbäck hälsar till Alexandra Edelfelt.","10","13"
"2162","""De' ha' lell regnat redigt idåg!"" Till följd av ihållande regn uteblev alla gäster utom friherre och friherrinnan Walleen och löjtnant Axelsson från bjudningen hos Leuhusens.","11","2"
"2163","Friherre Theodor Walleen var vänlig och intresserad av allt som rörde Finland; Edelfelt kunde förse honom med upplysningar om de flesta personer i Helsingfors, med undantag för Carl Brakel och Georg Federleys bror Carl Federley; friherrinnan Anna Walleen frågade efter Alexandra Edelfelt och bad Edelfelt komma till Eriksberg.","11","3"
"2164","Friherre Alexander och friherrinnan Adelaide Leuhusens värdskap och löjtnant Axelssons närvaro bidrog till att kvällen trots de svikna förhoppningarna inte alls blev tråkig; löjtnant Axelsson var glad och trevlig; han berättade om sin studenttid i Lund och om en resa till Köpenhamn under vilken kravaller uppstått.","11","4"
"2165","Edelfelt skulle hälsa på Georg Pauli, för att tillsammans fortsätta måla studier; från Granbäck fick Edelfelt skjuts med mjölkbudet; medan han tillsammans med ""mjölkmadamen"" skumpade fram på vägen och ""räsonnerade"" om jordbruk och trädgårdsskötsel och övade på det småländska bygdemålet utbröt ""det välsignade regnet"" som piskade på hela dagen; efter en kort visit hos Pauli hade han sedan tre timmar att tillbringa i Jönköping innan mjölkbudet på nytt åkte ut.","11","5"
"2166","I Jönköping hade Edelfelt inte lust att bese stadens ""märkverdigheter"", sevärdheter, utan klev in i Leuhusens folktomma våning, där han i ro kunde läsa Illustrierte Zeitung som låg framme.","11","6"
"2167","Brevet fortsatt lördagen den 10 augusti 1872.","11","7"
"2168","Edelfelt har gjort en utfärd till Taberg tillsammans med Georg Pauli och dennes vän artisten Olof Sörling som tecknar för Illustreret Tidende och N. I. T. [Ny Illustrerad Tidning]; farbror Alexander Leuhusen gav honom skjuts till Paulis; de hade knappt kommit till Jungarums skog förrän regnet började ösa ner; regnguden Jupiter Pluvius tycktes ha föresatt sig att vara envis den dagen; utrustade med regnkläder klättrade sällskapet ändå upp till toppen av malmberget, varifrån man kunde se tretton sjöar och en hel hop med kyrkor.","11","8"
"2169","Georg Pauli och Olof Sörling har vistats hela sommaren i Köpenhamn och har mycket att berätta om expositionen [nordiska konst- och industriexpositionen]; om Edelfelt hade mer pengar skulle även han bege sig dit för att se Hans Gudes, Georg von Rosens och Adolfph Tidemans tavlor, samt Thorvaldsens museum.","11","9"
"2170","Farbror Alexander Leuhusen har skrivit till intendent Fredrik Ekenstierna på Gripsholm.","11","10"
"2171","I Sverige finns ett överflöd av studenter och brist på platser, samma sak i Finland och Danmark; farbror Alexander Leuhusen har berättat om två juris studerande som tagit tjänst som banvaktare vid en bana på Seeland.","11","11"
"2172","”Någon klarhet om hvad jag engång skall bli, har jag ej kunnat vinna här""; Edelfelt har en brinnande lust åt ett bestämt håll, dit han med säkerhet skulle vända sig om han vore rentier och kunde leva på avkastningen från en förmögenhet; om det vore på svenska tiden skulle han ha gå in vid militären; då skulle han varit fri att andra halvan av året ägna sig åt det som intresserar honom och samtidigt ha allmänt anseende och tillfälle att, om det behövdes, ""värna rätt och fosterland"".","11","12"
